global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch
117100,0.000584,0.000960,0.003088,0.005851,0.001126,0.001001,0.001003,0.002146,0.001001,0.000649,0.000138
117200,0.000588,0.000972,0.003079,0.007260,0.001141,0.001000,0.001001,0.002147,0.001000,0.000656,0.000141
117300,0.000606,0.000988,0.003079,0.006614,0.001136,0.001003,0.001001,0.002168,0.001003,0.000690,0.000137
117400,0.000596,0.000998,0.003081,0.007229,0.001130,0.001001,0.001001,0.002172,0.001004,0.000649,0.000132
117500,0.000593,0.000964,0.003080,0.006425,0.001139,0.001000,0.001000,0.002152,0.001004,0.000611,0.000137
117600,0.000575,0.000943,0.003084,0.007357,0.001145,0.001003,0.001004,0.002152,0.000998,0.000648,0.000140
117700,0.000599,0.001024,0.003082,0.006184,0.001151,0.001004,0.001004,0.002156,0.000999,0.000717,0.000136
117800,0.000587,0.000995,0.003080,0.006609,0.001143,0.001004,0.001002,0.002119,0.001003,0.000634,0.000139
117900,0.000604,0.000986,0.003081,0.006960,0.001142,0.001002,0.001003,0.002140,0.001002,0.000658,0.000139
118000,0.000570,0.000993,0.003082,0.007188,0.001147,0.001000,0.000999,0.002098,0.000998,0.000666,0.000137
118100,0.000572,0.000966,0.003078,0.006118,0.001147,0.001007,0.001002,0.002128,0.001001,0.000647,0.000130
118200,0.000556,0.000936,0.003080,0.006413,0.001141,0.001002,0.001003,0.002125,0.001000,0.000637,0.000140
118300,0.000569,0.000906,0.003087,0.006170,0.001138,0.000999,0.001001,0.002140,0.001003,0.000536,0.000135
118400,0.000575,0.000948,0.003077,0.007192,0.001137,0.001001,0.001001,0.002105,0.000999,0.000653,0.000133
118500,0.000602,0.000931,0.003085,0.006809,0.001141,0.001002,0.001004,0.002128,0.001003,0.000645,0.000139
118600,0.000609,0.001005,0.003080,0.006646,0.001141,0.001006,0.001002,0.002120,0.000998,0.000595,0.000137
118700,0.000595,0.000980,0.003080,0.006933,0.001136,0.001000,0.001003,0.002115,0.001003,0.000658,0.000136
118800,0.000608,0.001042,0.003080,0.006643,0.001151,0.001000,0.001003,0.002150,0.001008,0.000601,0.000137
118900,0.000583,0.000916,0.003085,0.006793,0.001149,0.001002,0.001006,0.002155,0.000999,0.000502,0.000136
119000,0.000596,0.001014,0.003080,0.006283,0.001143,0.001001,0.000999,0.002137,0.001003,0.000758,0.000133
119100,0.000593,0.000974,0.003081,0.006748,0.001150,0.001002,0.001001,0.002126,0.001000,0.000541,0.000136
119200,0.000595,0.000992,0.003078,0.006949,0.001140,0.001001,0.001002,0.002123,0.001002,0.000665,0.000139
119300,0.000592,0.000962,0.003080,0.007459,0.001140,0.001000,0.000998,0.002148,0.001003,0.000566,0.000137
119400,0.000580,0.000906,0.003077,0.007056,0.001141,0.001001,0.001007,0.002159,0.001004,0.000641,0.000136
119500,0.000585,0.000983,0.003081,0.006709,0.001140,0.001001,0.001000,0.002148,0.001000,0.000644,0.000138
119600,0.000582,0.000949,0.003079,0.007169,0.001132,0.001004,0.001004,0.002150,0.001001,0.000670,0.000133
119700,0.000571,0.001013,0.003086,0.007294,0.001127,0.001001,0.001002,0.002132,0.001003,0.000671,0.000134
119800,0.000591,0.001002,0.003077,0.006626,0.001137,0.001000,0.001000,0.002141,0.001002,0.000602,0.000139
119900,0.000589,0.000934,0.003081,0.007650,0.001138,0.001004,0.001001,0.002150,0.001003,0.000683,0.000133
120000,0.000518,0.000970,0.003080,0.005679,0.001130,0.000998,0.001001,0.002138,0.001002,0.000601,0.000136
120100,0.000586,0.000943,0.003087,0.006481,0.001138,0.001004,0.001003,0.002170,0.001001,0.000706,0.000132
120200,0.000582,0.001007,0.003082,0.006785,0.001143,0.001000,0.001002,0.002128,0.001000,0.000692,0.000135
120300,0.000581,0.001005,0.003082,0.006144,0.001142,0.001001,0.001003,0.002143,0.000998,0.000615,0.000129
120400,0.000574,0.000980,0.003078,0.005873,0.001134,0.001002,0.001003,0.002164,0.001001,0.000615,0.000137
120500,0.000586,0.000996,0.003080,0.006143,0.001151,0.001000,0.001001,0.002143,0.001001,0.000677,0.000133
120600,0.000562,0.000895,0.003083,0.006174,0.001147,0.001002,0.001004,0.002119,0.001000,0.000626,0.000136
120700,0.000587,0.000965,0.003074,0.006634,0.001142,0.001000,0.001001,0.002121,0.001001,0.000613,0.000138
120800,0.000567,0.000956,0.003084,0.005973,0.001136,0.001000,0.001002,0.002168,0.001001,0.000685,0.000137
120900,0.000557,0.000941,0.003080,0.006468,0.001154,0.001001,0.000997,0.002137,0.001003,0.000678,0.000134
121000,0.000579,0.001003,0.003080,0.006006,0.001140,0.001001,0.001000,0.002149,0.001003,0.000662,0.000138
121100,0.000588,0.001009,0.003078,0.006772,0.001145,0.001003,0.001003,0.002102,0.001004,0.000599,0.000134
121200,0.000583,0.001023,0.003079,0.007050,0.001145,0.001001,0.001002,0.002146,0.001001,0.000647,0.000139
121300,0.000585,0.000973,0.003084,0.006364,0.001158,0.001002,0.001000,0.002134,0.000997,0.000654,0.000135
121400,0.000605,0.000950,0.003081,0.007077,0.001146,0.001006,0.001007,0.002147,0.001001,0.000658,0.000138
121500,0.000567,0.000936,0.003087,0.005691,0.001148,0.001000,0.001000,0.002182,0.001004,0.000583,0.000134
121600,0.000620,0.001065,0.003080,0.006640,0.001135,0.001002,0.001001,0.002195,0.001000,0.000636,0.000137
121700,0.000623,0.001027,0.003081,0.006773,0.001130,0.001004,0.000999,0.002133,0.000995,0.000708,0.000138
121800,0.000603,0.001011,0.003079,0.006774,0.001142,0.001000,0.001002,0.002117,0.001004,0.000773,0.000137
121900,0.000570,0.000987,0.003077,0.005749,0.001138,0.001003,0.001002,0.002124,0.001001,0.000614,0.000139
122000,0.000601,0.001003,0.003083,0.007199,0.001134,0.001001,0.000999,0.002163,0.001007,0.000676,0.000136
122100,0.000579,0.000948,0.003080,0.006493,0.001150,0.001003,0.001001,0.002157,0.001004,0.000686,0.000134
122200,0.000575,0.001031,0.003092,0.006923,0.001141,0.001001,0.001003,0.002111,0.001004,0.000678,0.000139
122300,0.000614,0.000946,0.003082,0.006424,0.001140,0.001000,0.001004,0.002137,0.000999,0.000645,0.000134
122400,0.000606,0.000897,0.003081,0.007046,0.001143,0.000999,0.000999,0.002128,0.000999,0.000642,0.000136
122500,0.000613,0.000994,0.003085,0.007154,0.001141,0.001001,0.001000,0.002149,0.000995,0.000769,0.000132
122600,0.000586,0.000932,0.003081,0.006811,0.001141,0.001003,0.001003,0.002121,0.001000,0.000669,0.000136
122700,0.000573,0.000934,0.003080,0.006760,0.001140,0.000999,0.000999,0.002173,0.001002,0.000652,0.000138
122800,0.000611,0.000990,0.003081,0.006335,0.001144,0.001006,0.001005,0.002161,0.000999,0.000665,0.000138
122900,0.000578,0.000936,0.003078,0.005722,0.001145,0.001002,0.001002,0.002127,0.001000,0.000615,0.000139
123000,0.000622,0.000875,0.003084,0.006963,0.001138,0.001003,0.001002,0.002127,0.001004,0.000657,0.000136
123100,0.000554,0.000935,0.003081,0.006631,0.001154,0.001003,0.001001,0.002149,0.001002,0.000628,0.000136
123200,0.000586,0.000998,0.003066,0.006151,0.001136,0.000998,0.001000,0.002120,0.001004,0.000676,0.000137
123300,0.000602,0.000913,0.003083,0.006934,0.001159,0.001000,0.000999,0.002126,0.000997,0.000639,0.000133
123400,0.000605,0.000944,0.003087,0.006481,0.001142,0.001000,0.001001,0.002121,0.001001,0.000610,0.000135
123500,0.000590,0.000984,0.003078,0.006391,0.001148,0.000999,0.001003,0.002125,0.001005,0.000634,0.000139
123600,0.000597,0.000973,0.003078,0.005680,0.001155,0.001003,0.001003,0.002130,0.001000,0.000716,0.000137
123700,0.000586,0.001019,0.003079,0.006817,0.001145,0.001001,0.001002,0.002145,0.001002,0.000651,0.000135
123800,0.000595,0.000960,0.003084,0.006376,0.001151,0.001003,0.001001,0.002158,0.001000,0.000583,0.000131
123900,0.000589,0.000996,0.003085,0.007225,0.001132,0.000998,0.001000,0.002122,0.000999,0.000683,0.000135
124000,0.000600,0.001033,0.003082,0.007173,0.001151,0.001003,0.001004,0.002128,0.001005,0.000639,0.000140
124100,0.000590,0.000941,0.003079,0.006269,0.001148,0.001001,0.001000,0.002122,0.001010,0.000646,0.000139
124200,0.000553,0.001003,0.003080,0.006887,0.001145,0.000999,0.001000,0.002154,0.001000,0.000630,0.000137
124300,0.000567,0.000992,0.003081,0.006426,0.001143,0.001004,0.001001,0.002112,0.000998,0.000653,0.000136
124400,0.000597,0.000978,0.003080,0.006780,0.001148,0.001003,0.001004,0.002127,0.001000,0.000660,0.000134
124500,0.000619,0.000962,0.003094,0.005995,0.001140,0.001003,0.001005,0.002094,0.001000,0.000632,0.000141
124600,0.000602,0.001014,0.003077,0.006892,0.001142,0.001003,0.001002,0.002145,0.000998,0.000664,0.000136
124700,0.000618,0.001011,0.003086,0.006758,0.001138,0.001000,0.001000,0.002135,0.001002,0.000676,0.000138
124800,0.000585,0.000916,0.003080,0.007401,0.001140,0.001001,0.001004,0.002126,0.001003,0.000597,0.000139
124900,0.000570,0.001000,0.003079,0.006651,0.001137,0.001001,0.000999,0.002134,0.000999,0.000678,0.000134
125000,0.000582,0.000972,0.003090,0.006415,0.001138,0.001001,0.001000,0.002168,0.000996,0.000655,0.000136
125100,0.000588,0.000976,0.003080,0.005715,0.001140,0.001003,0.001005,0.002150,0.000999,0.000701,0.000141
125200,0.000598,0.000960,0.003085,0.007437,0.001138,0.001001,0.001000,0.002155,0.001003,0.000624,0.000134
125300,0.000611,0.000967,0.003077,0.005827,0.001154,0.001003,0.001001,0.002109,0.001002,0.000706,0.000137
125400,0.000596,0.001029,0.003080,0.006796,0.001135,0.001000,0.001000,0.002147,0.000998,0.000694,0.000142
125500,0.000587,0.001026,0.003080,0.007113,0.001135,0.001003,0.001003,0.002166,0.000999,0.000681,0.000136
125600,0.000588,0.001003,0.003080,0.006949,0.001140,0.000999,0.000999,0.002127,0.000996,0.000631,0.000138
125700,0.000588,0.000992,0.003088,0.007240,0.001141,0.000999,0.001000,0.002145,0.001006,0.000643,0.000133
125800,0.000584,0.000962,0.003081,0.006783,0.001136,0.000999,0.000999,0.002147,0.001003,0.000593,0.000138
125900,0.000598,0.000980,0.003085,0.006629,0.001140,0.001003,0.001005,0.002170,0.001004,0.000620,0.000135
126000,0.000586,0.000925,0.003079,0.006611,0.001144,0.001002,0.001006,inf,0.001000,0.000682,0.000137
126100,0.000555,0.001001,0.003080,0.007482,0.001139,0.001003,0.001002,0.002150,0.001004,0.000612,0.000134
126200,0.000573,0.000972,0.003079,0.006916,0.001141,0.001003,0.001001,0.002142,0.001004,0.000709,0.000135
126300,0.000603,0.000944,0.003083,0.005906,0.001138,0.001003,0.001003,0.002143,0.001003,0.000710,0.000135
126400,0.000583,0.000945,0.003083,0.007649,0.001133,0.001000,0.000997,0.002133,0.001006,0.000722,0.000139
126500,0.000594,0.000954,0.003079,0.007432,0.001145,0.001002,0.001002,0.002119,0.000994,0.000685,0.000133
126600,0.000548,0.001042,0.003074,0.006472,0.001128,0.001002,0.000999,0.002115,0.001001,0.000750,0.000137
126700,0.000580,0.000972,0.003079,0.006927,0.001137,0.000998,0.001003,0.002136,0.000993,0.000636,0.000137
126800,0.000581,0.000999,0.003080,0.007234,0.001139,0.001003,0.001002,0.002127,0.001002,0.000699,0.000135
126900,0.000585,0.000958,0.003077,0.006019,0.001130,0.000999,0.001001,0.002110,0.001000,0.000685,0.000134
127000,0.000573,0.000958,0.003079,0.006784,0.001137,0.001006,0.001004,0.002137,0.000999,0.000817,0.000137
127100,0.000590,0.000993,0.003090,0.006309,0.001147,0.001001,0.001002,0.002151,0.001002,0.000663,0.000134
127200,0.000595,0.000950,0.003080,0.006921,0.001148,0.000999,0.001000,0.002146,0.001000,0.000660,0.000139
127300,0.000587,0.000997,0.003078,0.006382,0.001147,0.001005,0.001004,0.002159,0.001007,0.000643,0.000133
127400,0.000601,0.000978,0.003083,0.006905,0.001137,0.000998,0.000997,0.002114,0.001003,0.000664,0.000139
127500,0.000605,0.001014,0.003084,0.006056,0.001139,0.001003,0.001002,0.002153,0.001000,0.000627,0.000140
127600,0.000601,0.000986,0.003079,0.006541,0.001143,0.001002,0.001000,0.002146,0.001001,0.000674,0.000135
127700,0.000600,0.001006,0.003080,0.006502,0.001152,0.001002,0.001000,0.002144,0.000998,0.000671,0.000137
127800,0.000554,0.000937,0.003076,0.006810,0.001146,0.001003,0.001002,0.002145,0.001001,0.000654,0.000138
127900,0.000581,0.000995,0.003081,0.006194,0.001138,0.001001,0.001000,0.002127,0.001005,0.000632,0.000138
128000,0.000581,0.000992,0.003078,0.005941,0.001147,0.001004,0.001002,0.002128,0.000999,0.000680,0.000135
128100,0.000580,0.000992,0.003075,0.006588,0.001149,0.001000,0.001000,0.002119,0.000998,0.000693,0.000132
128200,0.000582,0.000986,0.003086,0.006447,0.001126,0.001000,0.001001,0.002144,0.000999,0.000682,0.000136
128300,0.000582,0.001008,0.003075,0.005992,0.001146,0.001002,0.001001,0.002127,0.001004,0.000678,0.000134
128400,0.000606,0.001021,0.003080,0.006943,0.001139,0.001000,0.000999,0.002063,0.001003,0.000655,0.000136
128500,0.000557,0.001005,0.003079,0.007120,0.001149,0.001005,0.001002,0.002102,0.001000,0.000646,0.000134
128600,0.000577,0.001028,0.003080,0.007049,0.001140,0.001001,0.000999,0.002116,0.001003,0.000698,0.000143
128700,0.000589,0.000987,0.003087,0.006761,0.001142,0.001003,0.001002,0.002159,0.001004,0.000631,0.000138
128800,0.000599,0.000968,0.003083,0.006266,0.001145,0.001003,0.001003,0.002139,0.000997,0.000628,0.000139
128900,0.000616,0.001011,0.003083,0.006780,0.001137,0.001001,0.001001,0.002134,0.001005,0.000650,0.000136
129000,0.000601,0.000968,0.003079,0.007574,0.001147,0.001000,0.001003,0.002145,0.001000,0.000644,0.000138
129100,0.000596,0.001004,0.003084,0.007196,0.001145,0.000999,0.001001,0.002129,0.001003,0.000675,0.000136
129200,0.000570,0.001018,0.003077,0.006621,0.001153,0.001001,0.001003,0.002134,0.001002,0.000641,0.000137
129300,0.000620,0.000953,0.003078,0.007466,0.001148,0.001002,0.001003,0.002098,0.001002,0.000674,0.000139
129400,0.000599,0.000916,0.003085,0.007379,0.001132,0.001000,0.000999,0.002143,0.001004,0.000676,0.000137
129500,0.000576,0.000940,0.003077,0.006362,0.001135,0.001002,0.001004,0.002147,0.001002,0.000726,0.000132
129600,0.000589,0.000996,0.003088,0.006783,0.001140,0.001001,0.001003,0.002137,0.001000,0.000769,0.000139
129700,0.000597,0.000970,0.003077,0.006927,0.001135,0.001001,0.000999,0.002135,0.001001,0.000700,0.000139
129800,0.000584,0.001022,0.003082,0.006762,0.001139,0.000999,0.001000,0.002147,0.000997,0.000676,0.000138
129900,0.000583,0.000934,0.003084,0.006383,0.001149,0.001001,0.001002,0.002120,0.001000,0.000636,0.000134
130000,0.000569,0.001008,0.003084,0.006588,0.001139,0.001003,0.001004,0.002148,0.000999,0.000633,0.000136
130100,0.000612,0.000908,0.003082,0.006349,0.001137,0.001001,0.001001,0.002091,0.001002,0.000735,0.000134
130200,0.000570,0.000947,0.003079,0.006171,0.001147,0.001003,0.001002,0.002129,0.001001,0.000660,0.000139
130300,0.000574,0.000985,0.003081,0.006940,0.001139,0.001001,0.001004,0.002130,0.001001,0.000658,0.000139
130400,0.000541,0.000983,0.003078,0.006333,0.001137,0.001001,0.001003,0.002105,0.001004,0.000663,0.000134
130500,0.000600,0.000977,0.003082,0.007095,0.001134,0.001003,0.001002,0.002160,0.000998,0.000633,0.000138
130600,0.000604,0.000965,0.003082,0.006261,0.001153,0.000999,0.000999,0.002140,0.001001,0.000664,0.000135
130700,0.000594,0.000955,0.003085,0.007325,0.001129,0.001001,0.001001,0.002120,0.000998,0.000541,0.000136
130800,0.000574,0.000996,0.003085,0.006386,0.001140,0.001001,0.000999,0.002140,0.001004,0.000606,0.000134
130900,0.000604,0.000972,0.003078,0.007441,0.001136,0.000998,0.000999,0.002128,0.001000,0.000723,0.000137
131000,0.000587,0.000982,0.003079,0.006977,0.001150,0.001003,0.001003,0.002145,0.001001,0.000624,0.000137
131100,0.000574,0.001002,0.003081,0.007033,0.001146,0.001001,0.001002,0.002132,0.001003,0.000677,0.000136
131200,0.000574,0.001031,0.003084,0.006778,0.001143,0.001001,0.001000,0.002156,0.001000,0.000626,0.000137
131300,0.000562,0.000993,0.003082,0.007415,0.001129,0.000997,0.000999,0.002121,0.001004,0.000676,0.000136
131400,0.000561,0.001001,0.003083,0.007429,0.001149,0.001002,0.001000,0.002138,0.001004,0.000593,0.000138
131500,0.000606,0.000971,0.003079,0.006450,0.001151,0.001000,0.001002,0.002131,0.001002,0.000687,0.000139
131600,0.000627,0.000954,0.003083,0.006778,0.001139,0.000999,0.001001,0.002162,0.000997,0.000701,0.000138
131700,0.000580,0.000985,0.003078,0.005971,0.001139,0.001003,0.001003,0.002157,0.001002,0.000701,0.000137
131800,0.000602,0.001072,0.003081,0.006004,0.001137,0.001004,0.001004,0.002135,0.000999,0.000617,0.000134
131900,0.000607,0.000917,0.003083,0.006655,0.001134,0.001002,0.001004,0.002133,0.001001,0.000753,0.000139
132000,0.000579,0.001003,0.003081,0.006348,0.001129,0.001001,0.001002,0.002135,0.000999,0.000686,0.000137
132100,0.000591,0.000924,0.003078,0.006502,0.001144,0.000999,0.000999,0.002146,0.000996,0.000662,0.000139
132200,0.000576,0.001028,0.003082,0.007189,0.001136,0.001001,0.001003,0.002131,0.001009,0.000713,0.000136
132300,0.000599,0.000954,0.003080,0.006616,0.001136,0.000999,0.000999,0.002150,0.001001,0.000643,0.000134
132400,0.000576,0.000990,0.003088,0.006914,0.001131,0.001003,0.000997,0.002131,0.000995,0.000604,0.000138
132500,0.000576,0.000947,0.003079,0.007702,0.001134,0.001003,0.001004,0.002155,0.001002,0.000692,0.000132
132600,0.000569,0.001056,0.003084,0.007223,0.001144,0.001001,0.001002,0.002148,0.001001,0.000662,0.000138
132700,0.000592,0.000980,0.003078,0.005956,0.001147,0.001002,0.001003,0.002120,0.001000,0.000711,0.000133
132800,0.000628,0.000877,0.003080,0.007567,0.001144,0.000999,0.001002,0.002117,0.000999,0.000639,0.000135
132900,0.000583,0.001007,0.003079,0.006344,0.001139,0.001004,0.001004,0.002156,0.000998,0.000707,0.000135
133000,0.000566,0.000984,0.003083,0.007390,0.001139,0.001000,0.001000,0.002120,0.000994,0.000597,0.000136
133100,0.000602,0.000974,0.003083,0.007061,0.001148,0.001000,0.001000,0.002181,0.000996,0.000655,0.000138
133200,0.000599,0.000982,0.003078,0.007093,0.001137,0.000998,0.001003,0.002130,0.001001,0.000668,0.000138
133300,0.000565,0.000928,0.003089,0.006943,0.001147,0.001005,0.001005,0.002134,0.001006,0.000665,0.000139
133400,0.000611,0.000937,0.003074,0.006928,0.001149,0.001006,0.001002,0.002141,0.000999,0.000688,0.000138
133500,0.000612,0.000939,0.003080,0.006632,0.001138,0.001003,0.001002,0.002096,0.001008,0.000633,0.000137
133600,0.000598,0.001011,0.003076,0.007978,0.001133,0.001003,0.001000,0.002179,0.001005,0.000672,0.000137
133700,0.000599,0.001022,0.003085,0.006948,0.001136,0.001002,0.001002,0.002182,0.001001,0.000716,0.000134
133800,0.000587,0.000916,0.003081,0.006368,inf,0.001000,0.001000,0.002149,0.001004,0.000658,0.000137
133900,0.000583,0.001013,0.003080,0.006946,0.001142,0.001000,0.001003,0.002111,0.000998,0.000666,0.000136
134000,0.000542,0.000989,0.003080,0.006775,0.001144,0.001002,0.000998,0.002112,0.001000,0.000676,0.000135
134100,0.000591,0.001003,0.003083,0.007079,0.001143,0.000999,0.001000,0.002126,0.000999,0.000662,0.000133
134200,0.000579,0.000947,0.003075,0.006924,0.001145,0.001004,0.001000,0.002135,0.001007,0.000670,0.000134
134300,0.000581,0.000894,0.003078,0.006983,0.001139,0.001000,0.000999,0.002150,0.001002,0.000741,0.000137
134400,0.000567,0.000943,0.003081,0.007090,0.001152,0.001004,0.001004,0.002149,0.001007,0.000727,0.000138
134500,0.000568,0.000969,0.003084,0.006746,0.001150,0.000999,0.000999,0.002118,0.001002,0.000671,0.000133
134600,0.000591,0.000992,0.003077,0.007306,0.001149,0.001000,0.001000,0.002119,0.000997,0.000651,0.000131
134700,0.000574,0.000863,0.003079,0.006606,0.001148,0.001002,0.001003,0.002131,0.001002,0.000636,0.000137
134800,0.000613,0.000969,0.003081,0.005949,0.001129,0.000996,0.001000,0.002154,0.001010,0.000656,0.000134
134900,0.000581,0.000920,0.003087,0.006049,0.001144,0.001002,0.001004,0.002171,0.001000,0.000652,0.000137
135000,0.000582,0.000961,0.003080,0.005960,0.001139,0.000998,0.000998,0.002136,0.001004,0.000713,0.000134
135100,0.000573,0.000953,0.003081,0.007452,0.001141,0.001003,0.001002,0.002149,0.001001,0.000614,0.000135
135200,0.000581,0.000933,0.003077,0.007464,0.001134,0.001006,0.001001,0.002124,0.000999,0.000683,0.000134
135300,0.000605,0.000953,0.003078,0.007416,0.001147,0.000999,0.001000,0.002131,0.001004,0.000631,0.000135
135400,0.000601,0.000976,0.003080,0.006439,0.001152,0.001002,0.001005,0.002163,0.001000,0.000688,0.000135
135500,0.000585,0.000948,0.003083,0.006771,0.001141,0.000998,0.001000,0.002146,0.001000,0.000707,0.000137
135600,0.000583,0.000966,0.003090,0.006543,0.001134,0.001002,0.000996,0.002135,0.001002,0.000652,0.000137
135700,0.000571,0.000983,0.003079,0.006732,0.001140,0.000999,0.001000,0.002166,0.001006,0.000705,0.000135
135800,0.000600,0.000980,0.003081,0.006960,0.001145,0.000999,0.001001,0.002134,0.001000,0.000660,0.000134
135900,0.000568,0.000945,0.003078,0.006632,0.001144,0.001005,0.001002,0.002139,0.001003,0.000647,0.000135
136000,0.000582,0.001030,0.003082,0.006930,0.001136,0.001003,0.001001,0.002144,0.001001,0.000644,0.000141
136100,0.000599,0.000976,0.003081,0.006932,0.001143,0.001002,0.001001,0.002142,0.000999,0.000649,0.000136
136200,0.000574,0.000999,0.003082,0.006911,0.001154,0.001004,0.001003,0.002116,0.000996,0.000675,0.000133
136300,0.000585,0.000982,0.003083,0.007227,0.001135,0.001000,0.001002,0.002173,0.001003,0.000638,0.000142
136400,0.000555,0.000948,0.003080,0.006420,0.001144,0.001001,0.001002,0.002148,0.001005,0.000669,0.000133
136500,0.000590,0.000982,0.003081,0.006117,0.001165,0.000999,0.000998,0.002164,0.000999,0.000569,0.000140
136600,0.000576,0.000935,0.003079,0.006628,0.001137,0.001002,0.001002,0.002150,0.000998,0.000708,0.000136
136700,0.000614,0.001036,0.003080,0.006944,0.001129,0.001002,0.001001,0.002122,0.000999,0.000576,0.000140
136800,0.000551,0.001046,0.003084,0.006163,0.001137,0.000998,0.000999,0.002155,0.001006,0.000639,0.000137
136900,0.000600,0.000916,0.003080,0.006346,0.001140,0.001002,0.001005,0.002156,0.001002,0.000725,0.000137
137000,0.000597,0.000930,0.003084,0.006944,0.001141,0.001002,0.000999,0.002141,0.001003,0.000634,0.000138
137100,0.000571,0.001018,0.003082,0.007292,0.001139,0.000997,0.001002,0.002130,0.000999,0.000687,0.000142
137200,0.000562,0.000983,0.003081,0.006613,0.001140,0.001000,0.000998,0.002108,0.000990,0.000667,0.000131
137300,0.000576,0.000931,0.003083,0.007175,0.001136,0.000999,0.000998,0.002161,0.001002,0.000662,0.000131
137400,0.000557,0.000956,0.003083,0.006426,0.001153,0.001004,0.001004,0.002156,0.001006,0.000682,0.000134
137500,0.000592,0.000978,0.003083,0.006360,0.001134,0.001002,0.001002,0.002113,0.000999,0.000601,0.000136
137600,0.000601,0.000940,0.003081,0.006359,0.001143,0.001004,0.001001,0.002153,0.000997,0.000670,0.000134
137700,0.000582,0.000994,0.003075,0.007868,0.001148,0.001002,0.001002,0.002173,0.001001,0.000611,0.000138
137800,0.000609,0.001012,0.003082,0.007531,0.001132,0.001001,0.001001,0.002133,0.001005,0.000711,0.000137
137900,0.000596,0.000984,0.003081,0.006959,0.001150,0.001001,0.001002,0.002138,0.001002,0.000653,0.000137
138000,0.000608,0.000984,0.003078,0.007946,0.001151,0.000999,0.001000,0.002100,0.001003,0.000636,0.000132
138100,0.000588,0.000939,0.003082,0.006674,0.001133,0.001001,0.001000,0.002145,0.000996,0.000602,0.000142
138200,0.000608,0.000953,0.003083,0.006363,0.001143,0.000998,0.001000,0.002139,0.001002,0.000662,0.000135
138300,0.000593,0.001014,0.003079,0.006955,0.001131,0.001002,0.001004,0.002157,0.001001,0.000586,0.000135
138400,0.000574,0.001019,0.003080,0.006330,0.001143,0.001003,0.001003,0.002160,0.001001,0.000618,0.000132
138500,0.000573,0.000955,0.003078,0.007374,0.001140,0.001000,0.001001,0.002132,0.001005,0.000683,0.000142
138600,0.000567,0.001038,0.003086,0.006621,0.001136,0.001002,0.001000,0.002142,0.000998,0.000633,0.000136
138700,0.000585,0.000966,0.003082,0.007254,0.001138,0.001000,0.001000,0.002134,0.001003,0.000630,0.000133
138800,0.000603,0.000997,0.003081,0.006761,0.001138,0.001002,0.000999,0.002110,0.000994,0.000677,0.000132
138900,0.000598,0.000972,0.003079,0.007118,0.001143,0.001001,0.001003,0.002139,0.001001,0.000660,0.000134
139000,0.000580,0.001033,0.003079,0.006517,0.001134,0.000999,0.000999,0.002135,0.001000,0.000611,0.000137
139100,0.000607,0.001062,0.003078,0.006326,0.001133,0.001002,0.001001,0.002120,0.001002,0.000679,0.000139
139200,0.000594,0.000959,0.003078,0.006909,0.001144,0.001002,0.001004,0.002164,0.000999,0.000671,0.000139
139300,0.000570,0.000960,0.003084,0.006165,0.001140,0.001001,0.001003,0.002126,0.001000,0.000685,0.000140
139400,0.000602,0.000942,0.003079,0.006626,0.001139,0.001001,0.001001,0.002123,0.001004,0.000707,0.000137
139500,0.000599,0.001073,0.003081,0.007191,0.001145,0.000999,0.000998,0.002155,0.001005,0.000679,0.000137
139600,0.000603,0.000994,0.003080,0.006378,0.001145,0.001001,0.001001,0.002117,0.001002,0.000685,0.000138
139700,0.000612,0.000952,0.003083,0.006632,0.001140,0.001000,0.000999,0.002132,0.000998,0.000701,0.000134
139800,0.000604,0.000971,0.003084,0.006284,0.001143,0.001001,0.001005,0.002156,0.000998,0.000630,0.000136
139900,0.000575,0.001002,0.003082,0.007015,0.001151,0.001003,0.001003,0.002141,0.001005,0.000680,0.000137
140000,0.000573,0.000932,0.003083,0.006295,0.001142,0.001002,0.001001,0.002132,0.001001,0.000675,0.000136
140100,0.000582,0.000976,0.003079,0.006768,0.001136,0.001001,0.001002,0.002133,0.001000,0.000634,0.000135
140200,0.000571,0.000929,0.003079,0.007082,0.001138,0.000999,0.001000,0.002124,0.001003,0.000683,0.000136
140300,0.000593,0.001027,0.003078,0.006646,0.001136,0.001003,0.001002,0.002146,0.000997,0.000645,0.000136
140400,0.000574,0.000975,0.003081,0.006938,0.001146,0.001000,0.001001,0.002111,0.000997,0.000631,0.000133
140500,0.000586,0.000984,0.003090,0.007108,0.001146,0.000998,0.000999,0.002152,0.001001,0.000677,0.000140
140600,0.000579,0.000918,0.003079,0.007555,0.001144,0.001000,0.000999,0.002134,0.001005,0.000673,0.000133
140700,0.000608,0.000964,0.003085,0.006376,0.001139,0.001002,0.001005,0.002168,0.001005,0.000680,0.000138
140800,0.000569,0.000979,0.003075,0.007813,0.001144,0.001002,0.001004,0.002135,0.001002,0.000669,0.000135
140900,0.000598,0.001008,0.003078,0.006765,0.001145,0.001002,0.001002,0.002134,0.001008,0.000624,0.000138
